"","b","c","alpha","mse","mse_debiased"
"CF",-0.286751978392117,-0.137323744011714,1.5627774847534,74.8858814177915,74.8828104928542
"CBoost",-0.28685516031952,0.393609780165147,30.0523862455834,74.9268009290493,74.6152139714164
"CMARS",-0.286895333171874,0.431449769761545,0,76.3352312443136,74.9110160411984
"PTOForest",-0.309544469881392,0.222976556566564,0.879238745684828,74.550871286842,74.5376721414076
"XBoosting",NA,NA,NA,NA,NA
"XRF",-0.281110271327564,0.30468829623196,0.597093673393777,74.8426998043515,74.7803465665637
"XBART",-0.286895333171874,0.431449769761545,0,77.4892988647743,74.9110160411984
"RBoosting",-0.226181600244303,-20.8307646574964,42.4634891574192,74.867082444821,73.8894857424993
"RLasso",-0.286895333171874,0.431449769761545,0,74.9853136778794,74.9110160411984
"RSlearner",-0.286895333171874,0.431449769761545,0,75.3244471937481,74.9110160411984
"stack",NA,NA,NA,NA,NA
