"","b","c","alpha","mse","mse_debiased"
"CF",-0.210828739901815,-1.80240009939346,2.02002375586431,6.12727582597931,6.07877361222798
"CBoost",-0.122746765807826,0.24385638747908,23.6830275325946,6.39240496132408,5.86204315927069
"CMARS",-0.244441146906384,0.171016168536521,0.623355434359774,6.11854834384385,6.01963910486359
"PTOForest",-0.13211304673618,-0.0758104872285173,0.730563856269681,5.95487624739527,5.86004339364137
"XBoosting",NA,NA,NA,NA,NA
"XRF",-0.158391748243289,-0.21147063200025,0.890751893693614,5.99709162803485,5.95887322886363
"XBART",-0.184840504289028,0.495894419650458,0.428265677260393,6.21913251253887,6.0160231061567
"RBoosting",-0.196521050530979,-0.0226793821956919,0.855443256586858,6.05472243745175,6.04004104480067
"RLasso",-0.208442819621701,0.637380055696787,0.32632445887783,6.26328698302576,6.09821918800318
"RSlearner",-0.216719852457664,-0.941444353707508,1.30957926118601,6.13156367738694,6.068999530513
"stack",-0.0829009708084093,5.39329184480899e-16,1,5.72994075634053,5.72994075634053
