"","b","c","alpha","mse","mse_debiased"
"CF",-0.897365124743373,-2.5970362899625,0,39.3408391246152,37.6647486037601
"CBoost",-0.907620086468478,-2.56245118080178,19.0529378691309,39.2310759769897,37.6102039187773
"CMARS",-0.902825127717271,-2.53005757597093,0.154655773480162,39.1644028574885,37.6620943075775
"PTOForest",-0.897365124743373,-2.5970362899625,0,40.2592038193771,37.6647486037601
"XBoosting",NA,NA,NA,NA,NA
"XRF",-0.897365124743373,-2.5970362899625,0,39.9696315724772,37.6647486037601
"XBART",-0.897365124743373,-2.5970362899625,0,40.3660983936682,37.6647486037601
"RBoosting",-0.897952923181994,-3.07665218195747,0.96460306119751,39.9262984586742,37.6649719420133
"RLasso",NA,NA,NA,NA,NA
"RSlearner",NA,NA,NA,NA,NA
"stack",-0.910139680447243,-5.98871083385762e-14,0.999999999999975,37.6106444236291,37.6106444236291
