"","b","c","alpha","mse","mse_debiased"
"CF",0.324225687803446,1.39348330733755,0,37.0687639960204,36.0338439221184
"CBoost",0.324225687803447,1.39348330733755,0,36.5236857937125,36.0338439221184
"CMARS",0.324225687803447,1.39348330733755,0,38.3743443840453,36.0338439221184
"PTOForest",0.324225687803447,1.39348330733755,0,37.851368335726,36.0338439221184
"XBoosting",NA,NA,NA,NA,NA
"XRF",0.324225687803447,1.39348330733755,4.44089209850063e-16,37.565344761527,36.0338439221184
"XBART",0.324225687803446,1.39348330733755,0,38.2007049820119,36.0338439221184
"RBoosting",0.329594751631668,1.33031087732433,0.219619570940884,36.3905077346512,36.03466847322
"RLasso",NA,NA,NA,NA,NA
"RSlearner",NA,NA,NA,NA,NA
"stack",0.329594751631669,-2.5300967244723e-13,1.00000000000018,36.03466847322,36.0346684732201
