"","b","c","alpha","mse","mse_debiased"
"CF",0.0062930668278644,-0.179346728978598,0,29.5513737528406,29.4133746079074
"CBoost",0.0062930668278644,-0.179346728978598,0,29.422069580732,29.4133746079074
"CMARS",0.00629306682786439,-0.179346728978598,0,30.7395722230624,29.4133746079074
"PTOForest",0.0062930668278644,-0.179346728978598,0,29.8645923764448,29.4133746079074
"XBoosting",NA,NA,NA,NA,NA
"XRF",0.00629306682786439,-0.179346728978598,0,30.3982234130474,29.4133746079074
"XBART",0.00629306682786439,-0.179346728978598,0,30.5175787370487,29.4133746079074
"RBoosting",0.0062930668278644,-0.179346728978598,0,29.6050880826925,29.4133746079074
"RLasso",NA,NA,NA,NA,NA
"RSlearner",NA,NA,NA,NA,NA
"stack",NA,NA,NA,NA,NA
