"","b","c","alpha","mse","mse_debiased"
"CF",0.124491773409747,1.73435203741471,0,271.22716364916,271.109547466835
"CBoost",0.124491773409747,1.7343520374147,0,271.867588280616,271.109547466835
"CMARS",0.124491773409747,1.7343520374147,-1.11022302462516e-16,274.030271903631,271.109547466835
"PTOForest",0.123791839851469,1.72014995342819,0.0106527388755701,272.052895313965,271.109267638777
"XBoosting",NA,NA,NA,NA,NA
"XRF",0.124491773409747,1.7343520374147,0,273.948487081464,271.109547466835
"XBART",0.124491773409747,1.7343520374147,0,274.530368244276,271.109547466835
"RBoosting",0.124491773409747,1.7343520374147,0,271.491888704062,271.109547466835
"RLasso",0.124491773409747,1.7343520374147,0,272.719804029073,271.109547466835
"RSlearner",0.124491773409747,1.7343520374147,0,272.767991618019,271.109547466835
"stack",NA,NA,NA,NA,NA
