"","b","c","alpha","mse","mse_debiased"
"CF",-0.00964577860232372,3.63170640741548,129.064503822731,0.171274374801677,0.1693216808432
"CBoost",-0.00867533560017748,-0.0411810441855789,13956.055311792,0.172335820540028,0.160636244526163
"CMARS",-0.00913500756532055,-0.082437306844198,0.125490276227663,0.173808495593162,0.170376992181355
"PTOForest",-0.00989971351504526,-0.085719559141486,0,0.173431800772173,0.17044505984464
"XBoosting",NA,NA,NA,NA,NA
"XRF",-0.00993730429493368,-0.0772501893314553,0.945891268370542,0.171689820855325,0.170165857092649
"XBART",-0.00989971351504526,-0.085719559141486,0,0.176675551186963,0.17044505984464
"RBoosting",-0.00991157803287632,-0.137666458899876,0.677389811144307,0.175632824641864,0.168490275651964
"RLasso",NA,NA,NA,NA,NA
"RSlearner",NA,NA,NA,NA,NA
"stack",-0.00874554816374546,-2.37791179487637e-15,1,0.160207870220785,0.160207870220785
