"","b","c","alpha","mse","mse_debiased"
"CF",0.0990653657122075,0.0591832530931816,3.04153323922335,0.740570697420077,0.739013710354034
"CBoost",0.097290911169788,-0.120319168302156,0,0.744289620667759,0.741299543109953
"CMARS",0.097657641833242,-0.117859397856613,0.0798296771178045,0.750800781439718,0.741317252594377
"PTOForest",0.097290911169788,-0.120319168302156,0,0.74779687239674,0.741299543109953
"XBoosting",NA,NA,NA,NA,NA
"XRF",0.0961562376649891,-0.0843296936566212,1.13614427434201,0.739224369190274,0.737660975244878
"XBART",0.0984638667479296,-0.0951240756786686,0.522403664203496,0.742313898402579,0.739540739592843
"RBoosting",0.097290911169788,-0.120319168302156,0,0.767195736141542,0.741299543109953
"RLasso",NA,NA,NA,NA,NA
"RSlearner",0.097290911169788,-0.120319168302156,0,0.743034911139911,0.741299543109953
"stack",0.0972728959379437,3.20525047224781e-16,1,0.737319875284473,0.737319875284473
