"","b","c","alpha","mse","mse_debiased"
"CF",0.160305688555864,1.02690703817645,0,20.3188698528762,19.9021708213099
"CBoost",0.160305688555864,1.02690703817645,0,20.1564149304657,19.9021708213099
"CMARS",0.160305688555864,1.02690703817645,0,20.8487856235703,19.9021708213099
"PTOForest",0.160305688555864,1.02690703817645,0,21.3798533893775,19.9021708213099
"XBoosting",NA,NA,NA,NA,NA
"XRF",0.160305688555864,1.02690703817645,0,21.0406500398998,19.9021708213099
"XBART",0.160305688555864,1.02690703817645,0,20.8805486980774,19.9021708213099
"RBoosting",0.147440139829194,0.891757951011034,0.69647039098034,20.0430933851943,19.8735705821806
"RLasso",0.160305688555864,1.02690703817645,0,20.7784127385537,19.9021708213099
"RSlearner",NA,NA,NA,NA,NA
"stack",0.147440139829194,-2.34981762324142e-14,1.00000000000002,19.8735705821806,19.8735705821806
