"","b","c","alpha","mse","mse_debiased"
"CF",-0.0122071778385328,-0.731197987238294,0.0630176007899453,29.3648969133471,28.7677458248867
"CBoost",-0.0802811423942739,-1.00023214174033,1792.80816361017,28.8868066053214,28.5928152492313
"CMARS",-0.0100970823181151,-0.689282181133158,-2.77555756156289e-17,33.6586630629327,28.7683232831292
"PTOForest",-0.0100970823181151,-0.689282181133158,0,29.7877554154916,28.7683232831292
"XBoosting",NA,NA,NA,NA,NA
"XRF",0.00854300086809409,-2.36939972915668,1.15993891590108,29.7014869283303,28.5547074271825
"XBART",-0.065518785910126,-1.11969151957828,0.581630558974261,29.1255939591281,28.4385447913546
"RBoosting",-0.0100970823181151,-0.689282181133158,0,30.8358371702062,28.7683232831292
"RLasso",-0.0100970823181151,-0.689282181133159,0,29.6295317249635,28.7683232831292
"RSlearner",NA,NA,NA,NA,NA
"stack",-0.0985074914435371,9.26208898108509e-17,1,28.3369120192648,28.3369120192648
