"","b","c","alpha","mse","mse_debiased"
"CF",0.725830146798236,-3.5302595962889,0,314.076129652498,310.671998269396
"CBoost",0.725830146798236,-3.5302595962889,0,313.643295624037,310.671998269396
"CMARS",0.725562386385645,-3.52473359533149,0.00607071318668096,319.248268855818,310.67134743191
"PTOForest",0.704096617023462,-3.53260782261636,0.032117814817443,324.424411618904,310.62874937408
"XBoosting",NA,NA,NA,NA,NA
"XRF",0.725830146798236,-3.5302595962889,0,316.063276862463,310.671998269396
"XBART",0.725830146798235,-3.5302595962889,0,323.201762771202,310.671998269396
"RBoosting",0.725830146798235,-3.5302595962889,0,314.873334732227,310.671998269396
"RLasso",0.731183109044031,-3.41747050508685,0.246621403860232,313.106882344215,310.658322716288
"RSlearner",0.725830146798236,-3.5302595962889,0,313.697109830559,310.671998269396
"stack",0.70923691432365,-1.38390679207185e-13,0.99999999999996,310.614483787228,310.614483787228
