"","b","c","alpha","mse","mse_debiased"
"CF",1.06273356902203,0.167573640501583,1.50730868787466,291.979796248408,291.918486252947
"CBoost",0.961333050999485,0.0969973706633237,0,292.732055160753,292.718365202776
"CMARS",0.961333050999485,0.0969973706633238,0,304.985708618921,292.718365202776
"PTOForest",0.82930055800085,0.19238646844209,1.19458941439389,288.149518785075,287.972010656111
"XBoosting",NA,NA,NA,NA,NA
"XRF",1.05435537172873,-1.16246219976092,2.22758128816044,287.725029879794,285.600413727501
"XBART",1.15032544815829,-0.113828522885985,0.336147190982818,295.919021907569,292.494091375391
"RBoosting",0.961333050999485,0.0969973706633245,-8.88178419700125e-16,292.796945621449,292.718365202776
"RLasso",NA,NA,NA,NA,NA
"RSlearner",NA,NA,NA,NA,NA
"stack",0.971698655574156,2.83592491431653e-15,0.999999999999999,284.607965143319,284.607965143319
