"","b","c","alpha","mse","mse_debiased"
"CF",0.487186558654859,1.03123662616457,0.164919852418666,42.6322774888088,42.5428708065082
"CBoost",0.483626888258903,1.33196390844164,0,43.0011917464764,42.5401771653776
"CMARS",0.483626888258903,1.33196390844164,0,44.7409281548659,42.5401771653776
"PTOForest",0.483626888258903,1.33196390844164,0,43.4641942192621,42.5401771653776
"XBoosting",NA,NA,NA,NA,NA
"XRF",0.524244720646563,-1.15861065403472,1.29148271987227,42.5940492006597,42.5220299467806
"XBART",0.483626888258903,1.33196390844164,0,45.289256574139,42.5401771653776
"RBoosting",0.483626888258903,1.33196390844164,0,42.7386462872963,42.5401771653776
"RLasso",NA,NA,NA,NA,NA
"RSlearner",NA,NA,NA,NA,NA
"stack",0.524244720646562,6.47905854534869e-15,0.999999999999993,42.5220299467806,42.5220299467806
