"","b","c","alpha","mse","mse_debiased"
"CF",0.210799932433773,3.50744502388375,0,3796.05786569365,3779.86230771829
"CBoost",0.20633918370618,3.50330866553915,98.3891444310695,3782.98511952599,3779.84926886578
"CMARS",0.210799932433773,3.50744502388375,0,3887.70124589127,3779.86230771829
"PTOForest",0.210799932433773,3.50744502388375,0,3837.85514326914,3779.86230771829
"XBoosting",NA,NA,NA,NA,NA
"XRF",0.172362981181015,0.625340167526498,0.718362794258409,3775.02826582877,3774.08965708879
"XBART",0.160994133885794,4.15296613690529,0.285331401827035,3811.91314948507,3775.3386554844
"RBoosting",0.210799932433774,3.50744502388375,0,3782.26284084159,3779.86230771829
"RLasso",0.210799932433773,3.50744502388375,0,3807.1129233094,3779.86230771829
"RSlearner",0.210799932433773,3.50744502388375,0,3798.54915465052,3779.86230771829
"stack",0.1619648747082,-9.7769941516778e-13,1.00000000000012,3773.71919292222,3773.71919292222
