"","b","c","alpha","mse","mse_debiased"
"CF",-0.0469162801072108,-0.0278689674523008,0,0.171207442224646,0.171107529099338
"CBoost",-0.0469162801072108,-0.0278689674523008,0,0.171358579173691,0.171107529099338
"CMARS",-0.048214034311311,0.0015433138052861,0.595640069818268,0.170989578337662,0.170494824066134
"PTOForest",-0.0469162801072108,-0.0278689674523008,0,0.172764708290957,0.171107529099338
"XBoosting",NA,NA,NA,NA,NA
"XRF",-0.0469162801072108,-0.0278689674523008,0,0.173451944242527,0.171107529099338
"XBART",-0.0469162801072108,-0.0278689674523008,0,0.182202800383742,0.171107529099338
"RBoosting",-0.0481822791719239,-0.0328500791231023,0.367071254606992,0.172485653638727,0.170963075144374
"RLasso",-0.0469162801072108,-0.0278689674523008,0,0.171496531525315,0.171107529099338
"RSlearner",NA,NA,NA,NA,NA
"stack",-0.048731614568786,-1.73787465655035e-17,1,0.170483130028796,0.170483130028796
