"","b","c","alpha","mse","mse_debiased"
"CF",1.07473496190012,470.475592963246,3584.42112473493,21.271738782265,20.1062545610882
"CBoost",1.07494886794812,0.265501740058191,993.879169782417,21.2279299173642,20.9902531855181
"CMARS",1.0569946252939,0.139032336030477,0,21.4955156177156,21.191084216913
"PTOForest",1.0569946252939,0.139032336030477,0,21.6763221073125,21.191084216913
"XBoosting",NA,NA,NA,NA,NA
"XRF",1.03721780752273,1.26062565606939,1.38424228324504,21.1312959423778,20.6367206522836
"XBART",1.07223280221486,0.143560890132865,0.356076899294298,21.4170562628727,21.1834012621735
"RBoosting",1.07231457437898,-4.55254588800427,9.75857250849142,21.1368423666625,21.1879038863853
"RLasso",NA,NA,NA,NA,NA
"RSlearner",NA,NA,NA,NA,NA
"stack",1.07835625098973,-3.72906309667396e-12,1.00000000002754,20.059616746945,20.0596167469462
