"","b","c","alpha","mse","mse_debiased"
"CF",0.2440144802025,0.0661958357255694,1.8435161532974,11.346843100255,11.0669526940328
"CBoost",0.138604790442622,1.19149387204718,1809.16975344284,12.2652366548212,10.612987111987
"CMARS",0.263655637851451,2.09579329348079,0,12.0984678295648,11.1322086879437
"PTOForest",0.301501078291706,1.36970598596186,0.789211734023108,11.3844775476589,10.9976477867263
"XBoosting",NA,NA,NA,NA,NA
"XRF",0.233563342349014,0.519460990258321,1.51486391822542,11.3656667585641,11.0588965512751
"XBART",0.263655637851451,2.09579329348079,0,12.1902175479771,11.1322086879437
"RBoosting",0.226303501511286,0.986288448588441,1.08370834438809,11.2793953334101,10.9739325857338
"RLasso",0.259070837439813,1.986911645263,0.0927343374194309,11.7576730176944,11.1253372137941
"RSlearner",0.245079701487586,1.67928753034912,0.328685929480293,11.4428253820389,11.0740800341168
"stack",0.175841537483052,1.11355869418601e-15,1,10.5287377868226,10.5287377868226
