"","b","c","alpha","mse","mse_debiased"
"CF",0.00166979662062213,0.0685519248745829,0.142500435205343,0.207732104674318,0.207497697836458
"CBoost",0.001578939304902,0.0811102397166766,0,0.209148159802349,0.2075034773793
"CMARS",0.0121427964521401,-0.0377880891889065,1.39552122586955,0.201650836335775,0.201191750466022
"PTOForest",0.0073140562754162,-0.085842099392663,2.03252384743449,0.205865971066104,0.205324306400878
"XBoosting",NA,NA,NA,NA,NA
"XRF",0.00158583101219896,0.0639928058290054,0.231123697607182,0.207749612834084,0.207480292303558
"XBART",0.00175079501084198,-0.130432227602856,2.41570647706339,0.200300618361789,0.196517113990363
"RBoosting",0.001578939304902,0.0811102397166766,0,0.216520958837898,0.2075034773793
"RLasso",0.00468419562709767,-0.0146933029048104,1.17137426460546,0.204091503570561,0.204020471290963
"RSlearner",NA,NA,NA,NA,NA
"stack",0.0078183864227544,-1.26584900905684e-16,1,0.194754934469047,0.194754934469047
