"","b","c","alpha","mse","mse_debiased"
"CF",0.272330838665503,3.02358250048591,0,48.5824901543309,47.5638855621781
"CBoost",0.250777693249928,2.79444934160507,49.3034396350459,49.8405659580874,47.5134123581773
"CMARS",0.272330838665503,3.02358250048591,0,50.9588202072037,47.5638855621781
"PTOForest",0.272330838665503,3.02358250048591,0,50.1997200256795,47.5638855621781
"XBoosting",NA,NA,NA,NA,NA
"XRF",0.272330838665503,3.02358250048591,-2.22044604925031e-16,48.6114708633176,47.5638855621781
"XBART",0.272330838665503,3.02358250048591,0,53.8007976937272,47.5638855621781
"RBoosting",0.272330838665503,3.02358250048591,0,49.1701734703489,47.5638855621781
"RLasso",0.272330838665503,3.02358250048591,2.22044604925031e-16,50.3023737265314,47.5638855621781
"RSlearner",0.272330838665503,3.02358250048591,0,49.2919733545265,47.5638855621781
"stack",0.250777693249924,-5.62429092641572e-13,1.00000000000018,47.5134123581773,47.5134123581773
