"","num_trees_min_effect","mean_cvm_effect","max_num_trees","max_leaves","eps","split_spread","nfolds"
"1",1,0.00192114551173582,200,10,5e-05,0.1,4
"2",1,1.46876425776356,5000,5,1e-04,0.3,4
"3",1,0.0311071952127184,500,10,1e-04,0.2,2
"4",1,2.30515061841968e-05,200,5,5e-06,0.1,2
"5",1,0.00028166893289325,1000,10,5e-06,0.5,3
"6",1,0.0232690090296732,1000,10,5e-05,0.2,2
"7",1,15.7860821944088,1000,4,0.005,0.5,3
"8",1,21.9789677029481,1000,5,0.01,0.5,3
"9",1,23.1707254695622,5000,4,0.005,0.1,3
"10",1,28.3101288441198,5000,5,0.005,0.1,2
