"","num_trees_min_effect","mean_cvm_effect","max_num_trees","max_leaves","eps","split_spread","nfolds"
"1",5,0.742528943454923,100,4,0.01,0.2,3
"2",36,0.000279966494975119,200,4,5e-05,0.2,3
"3",5,0.0205924601406592,1000,4,5e-05,0.1,5
"4",17,1.60125569258854,200,5,0.005,0.5,5
"5",15,0.00194494520392737,200,4,1e-04,0.2,5
"6",12,27.7200196863739,1000,10,0.01,0.5,5
"7",438,0.355144250305011,5000,4,1e-04,0.1,2
"8",11,0.000556691041253502,100,4,1e-04,0.1,4
"9",1,0.000253025860877618,100,10,5e-05,0.2,2
"10",113,0.475842853966087,5000,10,5e-05,0.3,3
